"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-jbusecke","jupyter-jessicas11","jupyter-robfatland","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-13 15:40:00,0.0009222573851707478,0.005968169040485375,0.000951974001226173,,,,,,,,,,,,,,,,0.013673362209659378,0.0047556044683420805,0.004593527403801969,0.5612490996767301,0.1726695435738732,,,0.0005342971455285312,,,,,,0.002371044635151625,0.0014653976114998811,0.010484690111652217,0.01106780636065919,,
2020-10-13 16:00:00,0.0010434832386166826,0.0010074917861070812,0.000965351031528561,,,,,,,,,,,,,,,,0.00920841602024322,0.004866326817068555,0.004649348977926701,0.5607041015853405,0.003917805412750219,,,0.00049964037843117,,,,,,0.0005494253530637062,0.0014901874363072356,0.010967366398866012,0.011336823729022089,,
2020-10-13 16:20:00,0.001088307260033828,0.0011001605595001036,0.0010088484680916576,,,,,,,,,,,,,,,,0.00904015491807724,0.0050797485575326895,0.005410166233161151,0.7265333274434276,0.003862775841573189,,,0.0005133695990003691,,,,,,0.000576849648616328,0.0016986145743679085,0.011348133109190901,0.011956233870012805,,
2020-10-13 16:40:00,0.001000701772939862,0.0008395233512263707,0.0010164387929923662,,,,,,,,,,,,,,,,0.007129497032336473,0.004982907970313328,0.004557537801422195,0.5505435018337609,0.0010299235140848206,,,,,,,,,0.0004841527707496367,0.001577894458912391,0.009931783480800415,0.010525746685409934,,
2020-10-13 17:00:00,0.0010421939719583622,0.0007568834581063302,0.0009689443982603353,,,,,,,,,,,,,,,,0.007044008573548616,0.004656965169608306,0.0046078195757871514,0.5618648844903703,0.001075239810419009,,,,,,,,,0.00046205239775064515,0.007982323797797194,0.010460400162479202,0.011025610746267237,,
2020-10-13 17:20:00,0.0010317844429147609,0.000848166387673267,0.0010433501101204895,,,,,,,,,,,,,,,,0.007129537314666853,0.004914732199754979,0.005423141790134639,0.7156105166310402,0.0010482077345525835,,,,,,,,,0.0005043286246161756,0.001642293077072741,0.012489496693089797,0.01328199684283246,,
2020-10-13 17:40:00,0.00099258654871613,0.0008268412969120972,0.0009153259097180368,,,,,,,,,,,,,,,,0.007273620668177799,0.004824259840921028,0.004588121698431688,0.5254258019590107,0.001050191094151995,,,,,,,,,0.0005084030421913078,0.001607203196440211,0.010363167093917127,0.01157196314496993,,
2020-10-13 18:00:00,0.0010385543735412397,0.0012922360292504282,0.000990538676281159,,,,,,,,,,,,,,,,0.006732025299852366,0.004902011488682725,0.004873051733456128,0.5768094086942345,0.0011010574464089561,,,,,,,,,0.0004961037624256373,0.0016883906163219933,0.011053205919363682,0.011027043967453989,,
2020-10-13 18:20:00,0.0011003349416312542,0.0008557917302770164,0.0009701659457810892,,,,,,,,,,,,,,,,0.006930857769320238,0.004523360530725619,0.005401387283569255,0.7233531427319776,0.0010478815626655874,,,,,,,,,0.0004948051349751457,0.0016468737088073035,0.01252992949016639,0.011610720570045394,,
2020-10-13 18:40:00,0.001037316175750911,0.0008620166508541687,0.0009510352713203125,,,,,,,,,,,,,,,,0.006981043469103587,0.005046133125541398,0.004559617644516734,0.5369133981263079,0.0010840734519207812,,,,,,,,,0.0005149489530786674,0.0015378817506574835,0.010728773780580021,0.010387736262578126,,
2020-10-13 19:00:00,0.001085958397762998,0.0007872725278660243,0.0009500431196249176,,,,,,,,,,,,,,,,0.006915933929712547,0.004905276975497572,0.004651140822877455,0.510216906275779,0.0010331733526895092,,,,,,,,,0.00048091428467126034,0.0015916514398750053,0.010574174558955408,0.011203489787557966,,
2020-10-13 19:20:00,0.0010217966597102102,0.0008038331138825992,0.0008898940213300902,,,,,,,,,,,,,,,,0.006856026535015462,0.005110281859633301,0.005237635937860802,0.6882778948220568,0.0010693970731320763,,,,,,,,,0.0004956828075362647,0.0016371724099524963,0.012509908393282558,0.012119156727992856,,
2020-10-13 19:40:00,0.0009618900199521898,0.0008176216855742323,0.0009913931566479656,,,,,,,,,,,,,,,,0.006670969280501088,0.004882553832765254,0.004631120966683671,0.5532379775764441,0.001058444870009273,,,,,,,,,0.00048705411278613655,0.0014816789078258175,0.010099132474481833,0.010936562867815611,,
2020-10-13 20:00:00,0.0009956905667299688,0.0008351749377408389,0.000946158893459118,,,,,,,,,,,,,,,,0.006851290020685742,0.0047310681580578304,0.0052830451972701,0.6489814817506127,0.0010957454014164352,,,,,,,,,0.00047802632125511083,0.001565819968939127,0.011466562494784225,0.01195186678965184,,
2020-10-13 20:20:00,0.0010664620995265261,0.0008495191255067499,0.0010360702121855045,,,,,,,,,,,,,,,,0.007034022839645887,0.004963218616678261,0.005409791267141122,0.7075149021953033,0.001051996081656501,,,,,,,,,0.0004926866947334355,0.0016346423499567983,0.012117582486324972,0.01269628396520417,,
2020-10-13 20:40:00,0.0009851066200678416,0.0007768171882233043,0.000913470326353153,,,,,,,,,,,,,,,,0.007276528740629516,0.004864549248598473,0.004804511831219613,0.5110770674124904,0.0010441658846200856,,,,,,,,,0.0004767113862442352,0.0014723030856595252,0.010690495256966102,0.010491073385108258,,
2020-10-13 21:00:00,0.000991699952565185,0.0008362986190012468,0.0009065793832970861,,,,,,,,,,,,,,,,0.006407630712844555,0.004731724854011251,0.0047943321421028365,0.5346529800445796,0.0010364235891680501,,,,,,,,,0.0004913476831872129,0.0015410112240958269,0.010952056333385914,0.01059087182426248,,
2020-10-13 21:20:00,0.0010756673703121496,0.0008676528702678753,0.0010648163937592788,,,,,,,,,,,,,,,,0.006918809785054658,0.00473597066771865,0.005425345474095313,0.727551445382137,0.0010639320678223524,,,,,,,,,0.0004932401474028952,0.0016862592445742448,0.012147971984525208,0.01318126256699266,,
2020-10-13 21:40:00,0.0010704334253518594,0.0009574251717282212,0.0010503356849163043,,,,,,,,,,,,,,,,0.006798349290688845,0.004752057042730867,0.0050923281316560785,0.5548635708614,0.0009972775836347711,,,,,,,,,0.00047840898193174744,0.0015595600135014846,0.010314356346980774,0.011256484773643447,,
2020-10-13 22:00:00,0.0010255709833547543,0.0007889130961871015,0.001029196854627856,,,,,,,,,,,,,,,,0.006595517445722885,0.004494193145439635,0.004862838528622109,0.6229482450942264,0.0010567464698358114,,,,,,,,,0.0004917785135258693,0.0016356781101080598,0.010890775680479433,0.011925351231338626,,
2020-10-13 22:20:00,0.0010960832539944143,0.000818190100601202,0.0010635572423198171,,,,,,,,,,,,,,,,0.00686851015643047,0.004704825636681514,0.005491372122441484,0.7056252830172765,0.0010733199620535992,,,,,,,,,0.0005036550844861387,0.0017449654375584717,0.01260137135956279,0.012796512790204698,,
2020-10-13 22:40:00,0.0010293669064650331,0.0008298836669475348,0.0009170881315858769,,,,,,,,,,,,,,,,0.006483534119193631,0.004686410794097819,0.004377005858118923,0.5205531052017094,0.0011125331007517418,,,,,,,,,0.00047490621506137884,0.0014999420029383605,0.010241380318134262,0.010827966603530689,,
2020-10-13 23:00:00,0.0009937333211316878,0.0007724961217931743,0.0009365164175137851,,,,,,,,,,,,,,,,0.006905323248390545,0.004666831269419103,0.004628904361040341,0.5391478452761083,0.0010611272349576855,,,,,,,,,0.0004754912136631866,0.0014935564994451541,0.010352566585015759,0.010863207674652188,,
2020-10-13 23:20:00,0.001066496661340387,0.0008314928740070109,0.001037426127884806,,,,,,,,,,,,,,,,0.006989379794817207,0.004972632770683643,0.005281469212222065,0.74850149884019,0.0010904971565487988,,,,,,,,,0.0005158896968852119,0.0016718595188432318,0.012710957599652644,0.013114171372725218,,
2020-10-13 23:40:00,0.0010287190173845157,0.0008721670814114056,0.0009423511443251689,,,,,,,,,,,,,,,,0.00689974275652909,0.00487164650283478,0.004356467116047589,0.5366006154151756,0.0011010360732473532,,,,,,,,,0.0004731690484673902,0.001538764744238716,0.00994966018307623,0.01131161647387897,,
2020-10-14 00:00:00,0.0010791476839119081,0.0007872849016168287,0.0009470141977077368,,,,,,,,,,,,,,,,0.006582966623132795,0.004958173367372726,0.005293813116620923,0.6216137371556686,0.001051072135613256,,,,,,,,,0.0004985102358792847,0.001654324110086103,0.011237638838407189,0.01153726594227612,,
2020-10-14 00:20:00,0.0010542212539051143,0.0007879492382346543,0.0008726646930607043,,,,,,,,,,,,,,,,0.007057806893372919,0.004911857442755594,0.0058587473453452325,0.7075881757546085,0.0011312157992825725,,,,,,,,,0.000494180318591824,0.001605570148358046,0.011479664215711491,0.012975007793884934,,
2020-10-14 00:40:00,0.0010557984657299257,0.0008139232858702221,0.0010043561417813602,,,,,,,,,,,,,,,,0.006817825021890572,0.0048383895540692855,0.0047620083199889345,0.5521651705371132,0.0011137275151734153,,,,,,,,,0.0005002376576358533,0.0015358913934189501,0.0110409161875785,0.01071756157936427,,
2020-10-14 01:00:00,0.0010074387418033816,0.0008202196863823979,0.0010004846846143063,,,,,,,,,,,,,,,,0.006850257206682318,0.004959761826886434,0.004647520872546154,0.5815905855179634,0.0010608778144741218,,,,,,,,,0.0004847454006296685,0.0015458598426419034,0.011208774714891113,0.011536345466465652,,
2020-10-14 01:20:00,0.0010963128756220721,0.00086071731135047,0.000984834129193268,,,,,,,,,,,,,,,,0.006909130712275882,0.005181452086261514,0.005587008312718312,0.7036546606366363,0.0010541075789995595,,,,,,,,,0.0005158221245781604,0.0016049635929610753,0.012254110756679867,0.011924985657750837,,
2020-10-14 01:40:00,0.0010466865784750758,0.0008065918035742743,0.0008972325755828262,,,,,,,,,,,,,,,,0.006815822171353268,0.004982960697323952,0.004648824721762511,0.563158027471772,0.001048839177712877,,,,,,,,,0.0004886278177522894,0.0013975816889080415,0.010261385960833194,0.010278580292012406,,
2020-10-14 02:00:00,0.0010390348766115914,0.0008231132457917957,0.0009435525567837971,,,,,,,,,,,,,,,,0.006450259563022349,0.004974581817448479,0.004666230547444661,0.5935608831560648,0.0010947167858601984,,,,,,,,,0.00046478269462951527,0.0015777258132892808,0.01124487409360727,0.011165069957862327,,
2020-10-14 02:20:00,0.0010520233902511695,0.0008363600070990193,0.0010148271644261843,,,,,,,,,,,,,,,,0.006513203527316122,0.005131195505953264,0.005591196541605543,0.6935726447663296,0.0010741819287954065,,,,,,,,,0.0005121263853306989,0.0017488330858496035,0.012174490365212239,0.013129943452219503,,
2020-10-14 02:40:00,0.0009479110474895456,0.0008593445720170844,0.0009719609251026202,,,,,,,,,,,,,,,,0.00677851879927896,0.004897025082885965,0.004883603539630311,0.5370778888538755,0.0010456044135106345,,,,,,,,,0.0005001109742838778,0.0016045204577403041,0.010679736248069949,0.011437814204229325,,
2020-10-14 03:00:00,0.0010864018795962707,0.0008436777627472647,0.0010147612743855554,,,,,,,,,,,,,,,,0.006254007754545951,0.004889558730162631,0.004744035535865172,0.5922654878678077,0.0010496765458443463,,,,,,,,,0.00047267868604655624,0.0016374296580762956,0.011505766821766988,0.011587259515649588,,
2020-10-14 03:20:00,0.001076715071167694,0.0008554285026819428,0.00098583426404343,,,,,,,,,,,,,,,,0.007065156099216763,0.004968018277146083,0.005547572765184666,0.7233779728592264,0.0010921361682596571,,,,,,,,,0.0004972549880762632,0.001577367046917424,0.012080784439351008,0.013301596618420652,,
2020-10-14 03:40:00,0.000981247407992529,0.0007989013468829827,0.00101725259841567,,,,,,,,,,,,,,,,0.00688657627530811,0.005081820942544094,0.004610406182031101,0.5355689855932861,0.0010622004566314515,,,,,,,,,0.00048741059708011557,0.0015148831988661452,0.01117072498946541,0.011298903402235546,,
2020-10-14 04:00:00,0.0010122237446006334,0.0008069189970685982,0.0009892029459248556,,,,,,,,,,,,,,,,0.006982022279177472,0.00489088781083,0.004756991940964676,0.570440151938515,0.0010543165247072547,,,,,,,,,0.0004884535452160623,0.0022009901126017334,0.010895652506474326,0.011512029723663239,,
2020-10-14 04:20:00,0.0010652369340233407,0.0008669309946201079,0.0009192009834532694,,,,,,,,,,,,,,,,0.006889235200162621,0.004926228739974353,0.005684671792988342,0.7072845104284654,0.0011099897118369562,,,,,,,,,0.0004987050789910782,0.001667083759950285,0.01253438354697372,0.012965553087447939,,
2020-10-14 04:40:00,0.0013218935775669211,0.00509994019762213,0.002034836098367975,,,,0.010336117669834057,,,,,,,,,,,,0.01128548353814244,0.004995165698194328,0.004473056360319618,0.5484803148694115,0.0011213284837593182,,,,,,,,0.050323617471091805,0.004118345429556066,0.015821420836939028,0.010046741699857056,0.011164598196406366,,
2020-10-14 05:00:00,0.0009935864884767797,0.0007611578369997523,0.000920135704683125,,,,,,,,,,,,,,,,0.01206383607199947,0.00516904765683879,0.005085346197732654,0.5705720157644008,0.0010788286259553054,,,,,,,,0.0003810789204820034,0.0004726633806164866,0.0015624929333555707,0.010601178892511411,0.011230099516214178,,
2020-10-14 05:20:00,0.001072639182070753,0.0008773360067083113,0.0011040848454379193,,,,,,,,,,,,,,,,0.011584293967430196,0.005036540708226974,0.005615180064574655,0.706341749089652,0.0010836442438057,,,,,,,,0.0003772214719873938,0.0005092307209036781,0.0016988348912149662,0.012599092960468586,0.012360202373207526,,
2020-10-14 05:40:00,0.001002856753636577,0.0007757139159832116,0.0010025350153570534,,,,,,,,,,,,,,,,0.008471184847750121,0.005074388781519505,0.0045851544675464435,0.5732192047286412,0.0011167964236571705,,,,,,,,0.00038154728683243984,0.00047903243858914016,0.001494454800531479,0.009916823455964141,0.010958596512437363,,
2020-10-14 06:00:00,0.0009629225706285945,0.0008184525894358631,0.0009481711574088535,,,,,,,,,,,,,,,,0.007243683315616007,0.004897590054915081,0.004464338679257392,0.577754617438804,0.001032952233078898,,,,,,,,,0.000486445996602732,0.0015119647308606664,0.010475040604616178,0.011499300658149652,,
2020-10-14 06:20:00,0.0010472748494003293,0.0008721206498796554,0.0010037079268203969,,,,,,,,,,,,,,,,0.007387495871826912,0.004754479029359778,0.0056235027430491585,0.7431915239109049,0.0010652192204917553,,,,,,,,,0.0005164796070447593,0.0017024677857764114,0.012458038359638927,0.012233822625592208,,
2020-10-14 06:40:00,0.0009760575378583402,0.0007872398069019923,0.0009964328452457605,,,,,,,,,,,,,,,,0.007214907799406359,0.004830468723072158,0.004733870891440398,0.5546322125359859,0.0011193467315813986,,,,,,,,,0.0004729416569404443,0.001535583133306357,0.010646201058625425,0.01111209080025507,,
2020-10-14 07:00:00,0.0010331848917861004,0.0007810600142570025,0.0009278208220738619,,,,,,,,,,,,,,,,0.0073244519866741365,0.0047046303477398885,0.0042779765329338335,0.5756492841995371,0.001055774292675403,,,,,,,,,0.000495584443091527,0.0020907202500917007,0.01099324702973845,0.01098226771673519,,
2020-10-14 07:20:00,0.001078946391605435,0.0008707396009457703,0.0011496575390774007,,,,,,,,,,,,,,,,0.006986221299343542,0.005175985512391547,0.0054331764032845755,0.659155272608765,0.001093142652291898,,,,,,,,,0.0005200398885360845,0.0015499401738938827,0.012262336321289358,0.012660405844132347,,
2020-10-14 07:40:00,0.0009583828652311721,0.0008700568152930434,0.0010029350774680712,,,,,,,,,,,,,,,,0.006901928013278517,0.004970585335541168,0.004339018350804032,0.5583987155345767,0.0010624762944520614,,,,,,,,,0.00048714294752987117,0.0015010251207784437,0.010612625259269539,0.01044501627481509,,
2020-10-14 08:00:00,0.0010249264622384248,0.0008212895155941154,0.0009973998033475254,,,,,,,,,,,,,,,,0.0066345883543032,0.004862720562519978,0.004606178042269106,0.5660327790991662,0.00106709772510518,,,,,,,,,0.0004810426394281648,0.001439744228624906,0.010783480022053399,0.011464543731456993,,
2020-10-14 08:20:00,0.0010420057682303267,0.0008450524957463634,0.0009211354956101338,,,,,,,,,,,,,,,,0.006463724400092015,0.004794706819942766,0.00516522806773188,0.70205818815198,0.0010722195892100517,,,,,,,,,0.0005253447282999705,0.0017053777186453755,0.012441666217959686,0.01312460752253198,,
2020-10-14 08:40:00,0.0010866285854081502,0.0008762439247624727,0.0008761795473646236,,,,,,,,,,,,,,,,0.006944846124620376,0.005077090756322685,0.004466477157301774,0.5514259677841727,0.001093669547215481,,,,,,,,,0.0005408077110345288,0.0015644130750011235,0.010879868172872233,0.010777969024008027,,
2020-10-14 09:00:00,0.0010052112242436126,0.00122056910868184,0.0010037615620012146,,,,,,,,,,,,,,,,0.006370374461025863,0.00487063573433081,0.004753187987792069,0.5793549540500569,0.001326805123264866,,,,,,,,,0.0005927541904591779,0.006948204492834427,0.010919343517230487,0.010849236037772068,,
2020-10-14 09:20:00,0.0010913728730744933,0.0008366105144615119,0.0009729572860786172,,,,,,,,,,,,,,,,0.006579060717497205,0.004838956028525156,0.005379835254207122,0.6969811260422769,0.001068225335698841,,,,,,,,,0.0005132345921128358,0.0015986662762145715,0.012743773412287402,0.012774910864596523,,
2020-10-14 09:40:00,0.0010129816841665637,0.0015884850406881635,0.0009820052087059113,,,,,,,,,,,,,,,,0.009329314117115052,0.004761358882996238,0.004548210159701639,0.5117377411371206,0.00104420078902208,,,0.007446287240444639,,,,,,0.001215030400402824,0.00145952538946941,0.010187388146335132,0.011147757108994136,,
2020-10-14 10:00:00,0.0009955446708542408,0.000912752648163837,0.0008893154843100975,,,,,,,,,,,,,,,,0.009163176108570434,0.004877776624973811,0.004827986837490143,0.6441148888040268,0.0010757249362790058,,,0.0005858811751938706,,,,,,0.0005995770716249944,0.0014761296783707325,0.011554377734865489,0.011447711839365306,,
2020-10-14 10:20:00,0.001064538120373903,0.0028209219070966848,0.0010141242951546836,,,,,,,,,,,,,,,,0.009097322233274658,0.004689693650547027,0.005559957859216972,0.6903922625282748,0.0010571868219352721,,,0.016592687600160645,,,,,,0.002292055586392624,0.001543311946985015,0.012190126409006602,0.012354505113717404,,
2020-10-14 10:40:00,0.0010675763676176407,0.005919297856642676,0.0009221381789465805,,,,,,,,,,,,,,,,0.008027683786779498,0.004768080267472179,0.004875712354298109,0.5583177801795234,0.0010847035241940543,,,0.027438926747131016,,,,,,0.004899337289166451,0.0014668161418094107,0.010298020209039693,0.01139395532809054,,
2020-10-14 11:00:00,0.0010278991503595027,0.005200626227804517,0.0010185154740902968,,,,,,,,,,,,,,,,0.00853301290826385,0.004947203403732189,0.0046786637478745015,0.5856064703781054,0.0011640420244153297,,,0.14152636353767728,,,,,,0.0037176333364135608,0.0014940652809235994,0.01124663846985769,0.01159465462778363,,
2020-10-14 11:20:00,0.0011298043039015301,0.006549873075880315,0.0010190947950307796,,,,,,,,,,,,,,,,0.007748692523661322,0.004850715443157654,0.0051269612383879806,0.6856585292288155,0.001112095776522363,,,0.059406282284405115,,,,,,0.004898474995532672,0.0015805105867035658,0.012406861169852842,0.012450686819961816,,
2020-10-14 11:40:00,0.0009829309601454964,0.002736828701189706,0.0009626084088504292,,,,,,,,,,,,,,,,0.007909112779697164,0.004869806276298476,0.004346391793604453,0.5426285202174678,0.0010715137917051637,,,0.017626406543746323,,,,,,0.002562963492084431,0.009604196378518136,0.010543266611854743,0.011194456444319552,,
2020-10-14 12:00:00,0.0010757952556337408,0.0021530682784708676,0.0010043166296147682,,,,,,,,,,,,,,,,0.007630616129248521,0.005051722019665135,0.004930755480415407,0.6105560226786135,0.001135724198881425,,,0.09626495280506475,,,,,,0.0019262587986751442,0.0016637722937931413,0.011515852023257776,0.011745800066890641,,
2020-10-14 12:20:00,0.0011007748779928443,0.003944003735567811,0.0010369557692277008,,,,,,,,,,,,,,,,0.008232315432367309,0.004846391028518716,0.005215234186714339,0.6675364595606209,0.001132343643311337,,,0.03662377268202307,,,,,,0.0032881691905181677,0.0015785543023622622,0.011501046896235746,0.011905952290442442,,
2020-10-14 12:40:00,0.0010323236066848945,0.0042922146369813036,0.0009428168211164308,,,,,,,,,,,,,,,,0.007538870613882479,0.00509091222820663,0.004104506832417339,0.4986592727368977,0.001166723743390682,,,0.27349188146467396,,,,,,0.0036330284991952914,0.006906269552150987,0.01058313844726945,0.010851765227031445,,
2020-10-14 13:00:00,0.001018186593006291,0.00526109015230162,0.0009527579737773878,,,,,,,,,,,,,,,,0.008244917957297032,0.004792375293311131,0.004459008299245353,0.5320410518343208,0.0010745362472392443,,,0.0656524663411217,,,,,,0.00371179004506191,0.00967579153978782,0.010821649208508949,0.010678057900017218,,
2020-10-14 13:20:00,0.00099620728477464,0.005725863672621582,0.0009899927261770639,,,,,,,,,,,,,,,,0.00785067333649021,0.004650220273507042,0.005228057055592326,0.7046749693195407,0.001086557265076759,,,0.019029151438546957,,,,,,0.003797926706955332,0.0015290013081945943,0.012529461534417165,0.012328074331074317,,
2020-10-14 13:40:00,0.0010569843324413435,0.0058438763590145,0.0009839903906872696,,,,,,,,,,,,,,,,0.008379478455803079,0.0047250853315889615,0.004546330389720907,0.4939466878685104,0.0010976853601848222,,,0.028410962615703313,,,,,,0.0036967285467692903,0.007737541789430676,0.010246426341139599,0.010947104163875558,,
2020-10-14 14:00:00,0.001043557539946694,0.003458498986377555,0.0010265586278254656,,,,,,,,,,,,,,,,0.007728790197591148,0.004810721285334943,0.004864309182581257,0.5518079243096058,0.0009437107059948157,,,0.028092140276534228,,,,,,0.0028056184352676385,0.007022020747950655,0.011469463940506412,0.011694072947656115,,
2020-10-14 14:20:00,0.0010009210083025118,0.000890318594423928,0.001013531828484764,,,,,,,,,,,,,,,,0.0076382303017959894,0.005006221471589912,0.0051280826020782405,0.7094622159187776,0.0010721825415822383,,,0.0011917932161632071,,,,,,0.0006131389167667303,0.0015304495068391927,0.011601665149718467,0.012002898042573443,,
2020-10-14 14:40:00,0.0009479444678776241,0.002947418221566824,0.0008235525593281064,,,,,,,,,,,,,,,,0.007372534133153314,0.0046723612161202865,0.004149251607461888,0.5243983684493516,0.001042816384861671,,,0.026094509994868034,,,,,,0.0023392608168766775,0.0014250851596443656,0.010645150184547186,0.01096229005241213,,
2020-10-14 15:00:00,0.0009903655037104408,0.004421800932709248,0.0009459822984795162,,,,,,,,,,,,,,,,0.011012849304140525,0.004795896186709484,0.004126359236498121,0.539430788977829,0.0037936245284760713,,,0.005953693543265942,,,,0.09726674512788183,,0.0021834773861597045,0.0014134334202799777,0.010760509603232885,0.011070136384994864,,
2020-10-14 15:20:00,0.0010493369934040052,0.010961023222281466,0.0011219832732893883,,,,,,,,,,,,,,,,0.018406600941772135,0.004996049693333655,0.005345688527835412,0.6905567583970946,,,,0.19938473502714973,,,,0.059075296014267205,,0.006506200393288334,0.0016591307357983716,0.011352422521770688,0.01279824018240429,,
2020-10-14 15:40:00,0.0010238404678232088,0.0075349974050008366,0.0009289885835368866,,,,,,,,,,,,,,,,0.0124359864188003,0.005483452137656476,0.0046605584184029325,0.5495505719321699,,,,0.09693106890936626,,,,0.00035297148463588133,,0.004217292801093312,0.001523557323730535,0.010917958685992456,0.011093337483852623,,
2020-10-14 16:00:00,0.0010524615641385943,0.0016564821770316956,0.0008441451564113983,,,,,,,,,,,,,,,,0.01183933752887473,0.004740255815496539,0.004917193211925347,0.5732098841178638,,,,0.0043440556541291964,,,,0.00033687736099744816,,0.0008945775222585497,0.0016254097646553399,0.010972918764933347,0.011418555222333576,,
2020-10-14 16:20:00,0.001109519980075382,0.005753135259631113,0.00106224876725745,,,,,,,,,,,,,,,,0.01097754964905034,0.0048873798193288225,0.005520039546199372,0.7167116789045381,,,,0.0012143467967877923,,,0.08532385573568668,0.06578961676782198,,0.003964961780096833,0.0017061263652220966,0.012660977852158906,0.013174657043419588,,
2020-10-14 16:40:00,0.0010736819601307834,0.003177049227860802,0.0009013781118202107,,,,,,,,,,,,,,,,0.009609196340408868,0.004761911492309791,0.004203052595778968,0.53087863041136,,,,0.0008302915998716586,,,0.0003979986867043554,0.0186680834780582,,0.002288706840413083,0.0062118720529330835,0.010404706501779564,0.010548144015838323,,
2020-10-14 17:00:00,0.0009625939264148469,0.004573532551254462,0.0009687541511372186,,,,,,,,,,,,,,,,0.01061355447015612,0.004887260042813574,0.0044343182184059665,0.520278178937636,,,,0.0010831838730304797,,,0.00040233043246518915,0.023480895744056773,,0.0030552286790821097,0.008207526416715396,0.010909040128374337,0.01083665856354455,,
2020-10-14 17:20:00,0.0010915213126803625,0.004594460844590382,0.0011165227780352157,,,,,,,,,,,,,,,,0.010214611123818738,0.004915955488286393,0.005639045630794172,0.7311589122195542,,,,0.0018597750235617146,,,0.0003953124017863405,0.03905205713004572,,0.0032069445448744552,0.0016769090824083118,0.012377629997789363,0.013224325483055462,,
2020-10-14 17:40:00,0.0009752356295234596,0.006154808410987228,0.0010256568012164957,,,,,,,,,,,,,,,,0.008138947500084811,0.004910865944403106,0.004325725597427761,0.5572945519819302,,,,0.001786730777463557,,,,0.07162716732283722,,0.005362415018501596,0.008779524500800209,0.010622405393439477,0.010229764698897442,,
2020-10-14 18:00:00,0.001064995476291474,0.008366853227135549,0.000869928419623065,,,,,,,,,,,,,,,,0.00829255529145317,0.00495816647112404,0.004809502233886416,0.6225855688781761,,,,0.02182992911979011,,,,0.016001286945594155,,0.007309017640787334,0.0016184463287428072,0.011390281658068192,0.011162611478749793,,
2020-10-14 18:20:00,0.0011057833992585845,0.0008783026094935174,0.0009514792076570969,,,,,,,,,,,,,,,,0.0073148450112440104,0.004837408876114755,0.005515497619498005,0.6599624542746516,,,,0.0023635232764529376,,,,,,0.0005807363189483871,0.0017177194064362095,0.012246162558604449,0.012588826188628513,,
2020-10-14 18:40:00,0.0010453392514340547,0.0008646677464259039,0.0008874674811497733,,,,,,,,,,,,,,,,0.007316065093581361,0.004775975274997,0.004579313654710173,0.5138761262953394,,,,0.0018655232937997413,,,,,,0.0006075838330534801,0.001502996918145707,0.010743467745572383,0.010775799377792697,,
2020-10-14 19:00:00,0.0009824174080257427,0.0009210104350771418,0.0009445749233510502,,,,,,,,,,,,,,,,0.007118570160197541,0.004806762394387423,0.0044009557210689144,0.5307185358226286,,,,0.001722251644265712,,,,,,0.000629438092943386,0.001590642547550712,0.0104060400371243,0.010817569322063849,,
2020-10-14 19:20:00,0.0010931845782820781,0.0042228544905528595,0.0008499120009244893,,,,,,,,,,,,,,,,0.008965723421599958,0.004805477932664037,0.005460688377010655,0.7133560851699897,,,,0.002127116615955748,,,,0.02025206768329506,,0.0036020282772561965,0.001562657144594191,0.012636127782823197,0.012822057168944603,,
