"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-411048210dae490dbbf6f8f1c74ab77e","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-903c313ed02a412b9d9a5e87e748c764","dask-scheduler-94d6bbff40194e83acbc39dfd404e65a","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-scheduler-c6ed4a8e1b194f2d99f67c115af69f90","dask-scheduler-f3f5b8e5d7384f1c83d92be97c11d9fd","dask-scheduler-f54e45ba8207497bbbdc760ff77a2944","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lfr8g","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lqnxl","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-278k5","dask-worker-a6e61215499b4a529aebd4241f14f5af-2sjmz","dask-worker-a6e61215499b4a529aebd4241f14f5af-6j56r","dask-worker-a6e61215499b4a529aebd4241f14f5af-7nmrr","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","dask-worker-a6e61215499b4a529aebd4241f14f5af-c868l","dask-worker-a6e61215499b4a529aebd4241f14f5af-dt68n","dask-worker-a6e61215499b4a529aebd4241f14f5af-f25x4","dask-worker-a6e61215499b4a529aebd4241f14f5af-gt48z","dask-worker-a6e61215499b4a529aebd4241f14f5af-kz8k4","dask-worker-a6e61215499b4a529aebd4241f14f5af-tbkb5","dask-worker-a6e61215499b4a529aebd4241f14f5af-vlxlg","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-07 14:20:00,103636992,128262144,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232431616,203259904,26066944,104783872,,,,,,,,,,65019904,33906688,34594816,40058880,,
2020-10-07 14:40:00,103636992,128270336,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232472576,203259904,26066944,104783872,1175347200,,,,,,,250548224,,64258048,33947648,34414592,39976960,,
2020-10-07 15:00:00,103636992,128270336,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203259904,26066944,104824832,1175592960,,,,,,,854401024,,62881792,34373632,34414592,39976960,,
2020-10-07 15:20:00,103636992,128270336,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203259904,26066944,104873984,1175904256,,,,,,,271687680,,62881792,34717696,34267136,39813120,,
2020-10-07 15:40:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,104914944,1176190976,,,,,,,526172160,,62881792,34938880,34136064,39813120,,
2020-10-07 16:00:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,104980480,,,,,,,,526401536,,62881792,35086336,34152448,40058880,,
2020-10-07 16:20:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,105054208,,,,,,,,526704640,,62881792,35217408,34398208,40140800,,
2020-10-07 16:40:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,105054208,,,,,,,,527220736,,62881792,36179968,34398208,40140800,,
2020-10-07 17:00:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,105086976,186916864,,,,,,,527564800,,62881792,42532864,34381824,40132608,,
2020-10-07 17:20:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,105152512,187367424,,,,,,,528359424,,62881792,43925504,34267136,39927808,,
2020-10-07 17:40:00,103636992,128278528,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232005632,203268096,26066944,105316352,187604992,,,,,,,529145856,,62881792,44089344,34267136,40370176,,
2020-10-07 18:00:00,103636992,128450560,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231923712,203268096,26066944,105365504,187899904,,,,,,,1109090304,,67133440,44392448,34381824,40124416,,
2020-10-07 18:20:00,103636992,128614400,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202539008,26075136,106496000,,,,,,,,1217814528,,63315968,45670400,34807808,39960576,,
2020-10-07 18:40:00,103636992,128614400,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202539008,26075136,106496000,,,,,,,,1217380352,,63651840,79138816,34381824,39944192,,
2020-10-07 19:00:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202547200,26075136,106496000,,,,,,,,1217519616,,63651840,33054720,34381824,39895040,,
2020-10-07 19:20:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202522624,26075136,106496000,,,,,,,,1217536000,,63651840,33431552,34381824,39944192,,
2020-10-07 19:40:00,103636992,128598016,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202473472,26075136,106496000,,,,,,,,1217896448,,63651840,33628160,34381824,39845888,,
2020-10-07 20:00:00,103636992,128598016,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231374848,202424320,26075136,106504192,,,,,,,,1217912832,,63651840,35299328,34381824,40173568,,
2020-10-07 20:20:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230998016,201056256,26075136,107700224,,,,,,,,1217937408,,63651840,36818944,34496512,40222720,,
2020-10-07 20:40:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230998016,200957952,26075136,107798528,,,,,,,,,,63651840,37199872,34381824,40222720,,
2020-10-07 21:00:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230998016,200957952,26075136,107798528,,,,,,,,,,63651840,37314560,34381824,40058880,,
2020-10-07 21:20:00,103636992,128606208,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230998016,200957952,26075136,107798528,,,,,,,,,,63651840,37449728,34037760,40222720,,
2020-10-07 21:40:00,103636992,128622592,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230998016,200957952,26083328,107798528,,,,,,,,,,63651840,132894720,34152448,40108032,,
2020-10-07 22:00:00,103636992,128843776,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26083328,107831296,1187495936,,,,,,,,,61595648,33996800,34398208,40050688,,
2020-10-07 22:20:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26083328,107831296,1188192256,,,,,,,,,61382656,37838848,34037760,39952384,,
2020-10-07 22:40:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26083328,107831296,1189187584,,,,,,,,,61399040,38100992,34136064,39952384,,
2020-10-07 23:00:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26083328,107831296,1189912576,,,,,,,,,61288448,34365440,34390016,39952384,,
2020-10-07 23:20:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26083328,107831296,1190576128,,,,,,,,,61489152,32542720,34226176,39854080,,
2020-10-07 23:40:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200925184,26091520,107831296,1190887424,,,,,,,,,61456384,32759808,34308096,39845888,,
2020-10-08 00:00:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200933376,26091520,107831296,1191084032,,,,,,,,,61693952,34271232,34144256,39927808,,
2020-10-08 00:20:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200818688,26091520,107929600,1191469056,,,,,,,,,61833216,34549760,34111488,40239104,,
2020-10-08 00:40:00,103636992,128794624,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200818688,26091520,107929600,1194409984,,,,,,,,,61665280,34734080,34390016,39911424,,
2020-10-08 01:00:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200826880,26091520,107986944,1194401792,,,,,,,,,61915136,37773312,34144256,40058880,,
2020-10-08 01:20:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200769536,26091520,108019712,1194508288,,,,,,,,,61915136,33808384,34390016,40108032,,
2020-10-08 01:40:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200769536,26091520,108019712,1194532864,,,,,,,,,61915136,34013184,34177024,40239104,,
2020-10-08 02:00:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231014400,200769536,26091520,108019712,1194549248,,,,,,,,,61915136,37879808,34275328,40239104,,
2020-10-08 02:20:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230989824,200540160,26091520,108265472,1194565632,,,,,,,,,61915136,38158336,34275328,40124416,,
2020-10-08 02:40:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230989824,200540160,26091520,108265472,1194582016,,,,,,,,,61915136,38338560,34242560,40124416,,
2020-10-08 03:00:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230989824,200507392,26091520,108265472,1194598400,,,,,,,,,61915136,38469632,34144256,39976960,,
2020-10-08 03:20:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230989824,200515584,26091520,108265472,1194614784,,,,,,,,,61915136,38592512,34390016,39780352,,
2020-10-08 03:40:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230989824,200417280,26091520,108265472,1194631168,,,,,,,,,61915136,38707200,34209792,40239104,,
2020-10-08 04:00:00,103636992,128704512,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230965248,200294400,26091520,108363776,1194647552,,,,,,,,,61915136,38821888,34390016,39976960,,
2020-10-08 04:20:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194663936,,,,,,,,,61915136,40542208,34144256,39845888,,
2020-10-08 04:40:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194672128,,,,,,,,,61915136,40583168,34144256,40050688,,
2020-10-08 05:00:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194672128,,,,,,,,,61915136,40656896,34390016,40083456,,
2020-10-08 05:20:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194672128,,,,,,,,,61915136,40714240,34291712,39985152,,
2020-10-08 05:40:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194672128,,,,,,,,,61915136,40747008,34390016,40247296,,
2020-10-08 06:00:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230719488,199278592,26091520,108371968,1194672128,,,,,,,,,61915136,40767488,34390016,40280064,,
2020-10-08 06:20:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230694912,199180288,26091520,108371968,1194672128,,,,,,,,,61915136,37150720,34390016,40263680,,
2020-10-08 06:40:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230694912,199180288,26099712,108371968,1194672128,,,,,,,,,61915136,37400576,34275328,40001536,,
2020-10-08 07:00:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230694912,199180288,26099712,108371968,1194672128,,,,,,,,,61915136,37371904,34144256,39919616,,
2020-10-08 07:20:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230694912,199180288,26099712,108380160,1194672128,,,,,,,,,61915136,31703040,34275328,39919616,,
2020-10-08 07:40:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230727680,199180288,26099712,108380160,1194672128,,,,,,,,,61915136,32047104,34193408,40001536,,
2020-10-08 08:00:00,103636992,128712704,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230727680,199180288,26099712,112574464,1194672128,,,,,,,,,61915136,32284672,34390016,40050688,,
2020-10-08 08:20:00,103636992,129196032,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198852608,26099712,108380160,1194868736,,,,,,,,,61964288,32792576,34160640,40067072,,
2020-10-08 08:40:00,103636992,128753664,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198852608,26099712,108380160,1195794432,,,,,,,,,62005248,32874496,34390016,39968768,,
2020-10-08 09:00:00,103636992,128753664,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198852608,26099712,108380160,1195794432,,,,,,,,,62013440,30859264,34308096,39968768,,
2020-10-08 09:20:00,103636992,128737280,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198860800,26099712,108380160,1195794432,,,,,,,,,62013440,31096832,34390016,40050688,,
2020-10-08 09:40:00,103636992,128737280,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198860800,26099712,108388352,1195794432,,,,,,,,,62013440,31358976,33980416,40148992,,
2020-10-08 10:00:00,103636992,128737280,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230588416,198860800,26099712,108392448,1195794432,,,,,,,,,62013440,34463744,34029568,40247296,,
2020-10-08 10:20:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198410240,26099712,108503040,1195794432,,,,,,,,,62275584,34365440,34390016,40321024,,
2020-10-08 10:40:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198410240,26099712,108503040,1195794432,,,,,,,,,62275584,34611200,34390016,40124416,,
2020-10-08 11:00:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198410240,26099712,110600192,1195794432,,,,,,,,,62275584,34672640,34258944,40255488,,
2020-10-08 11:20:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198524928,26099712,108503040,1195794432,,,,,,,,,62275584,34873344,34029568,40140800,,
2020-10-08 11:40:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198524928,26099712,108511232,1195794432,,,,,,,,,62275584,35037184,34398208,39919616,,
2020-10-08 12:00:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230383616,198524928,26099712,108552192,1195794432,,,,,,,,,62275584,35119104,34291712,40124416,,
2020-10-08 12:20:00,103636992,128892928,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230170624,198737920,26107904,109674496,1195794432,,,,,,,,,62275584,36184064,34291712,40165376,,
2020-10-08 12:40:00,103636992,128679936,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230170624,198737920,26107904,109723648,1194868736,,,,,,,,,61923328,36290560,34226176,39870464,,
2020-10-08 13:00:00,103636992,128688128,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230170624,198737920,26107904,109723648,1195032576,,,,,,,,,62242816,36356096,34217984,39985152,,
2020-10-08 13:20:00,103636992,128802816,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230178816,198737920,26107904,109748224,1194901504,,,,764076032,,,,,68681728,36421632,34349056,40017920,,
2020-10-08 13:40:00,103636992,128786432,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230178816,198746112,26107904,109748224,1195720704,,,,1580892160,,,,,64958464,36503552,34398208,39821312,,
2020-10-08 14:00:00,103636992,128786432,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230113280,198967296,26116096,109756416,1194795008,,,,1867399168,,,,,64520192,36642816,34398208,39919616,,
2020-10-08 14:20:00,103636992,128827392,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199237632,26116096,110231552,1195024384,,,,1866698752,,,,,64520192,34865152,34398208,39936000,,
2020-10-08 14:40:00,103636992,128811008,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199245824,26116096,110264320,1195802624,,,,1890476032,,,,,63963136,35041280,34398208,39837696,,
2020-10-08 15:00:00,103645184,128950272,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199229440,26116096,110264320,1196130304,,,,1892872192,,,,,63963136,32186368,34168832,40247296,,
2020-10-08 15:20:00,103645184,128942080,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199229440,26116096,110264320,1194508288,,,,1895669760,,,,,66502656,32333824,34398208,39985152,,
2020-10-08 15:40:00,103645184,128925696,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199229440,26116096,110272512,1195098112,,,,1895964672,,,,,66502656,32473088,34152448,40067072,,
2020-10-08 16:00:00,103645184,128868352,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229638144,199229440,26116096,110313472,1194688512,,,,1772331008,,,,,66404352,32628736,34250752,39968768,,
2020-10-08 16:20:00,103645184,128860160,121675776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229613568,199245824,26116096,110321664,1220747264,,,,1771544576,,,,,66404352,32751616,34226176,40050688,,
